,0,1
2678,2019-11-27 17:59:36+00:00,"BBC: ""Tata Steel to cut 1,000 UK jobs http://dlvr.it/RKDwF5 "" | @BBCNews"
2679,2019-11-27 17:56:51+00:00," Yesterday Audi announced 10,000 job cuts The German car industry is is tatters yet every bit of negative news about the UK automotive sector is all over the MSM and blamed on #Brexit Did you hear about this on the news? Of course not. http://www.eurointelligence.com/public/"
2680,2019-11-27 17:54:26+00:00,"Tata Steel confirms 1,000 job cuts in UK as talks with workers kick off #TataSteel #Jobcuts https://www.indiatvnews.com/business/news-tata-steel-confirms-1-000-job-cuts-in-uk-as-talks-with-workers-kick-off-567067"
2681,2019-11-27 17:53:46+00:00,"We need the details as to where Tata Steel plans to cut 1,000 jobs in the UK. This uncertainty does not help steelworkers, their families and the wider community. "
2682,2019-11-27 17:53:40+00:00,"TATA STEEL: CO SAYS UP TO 1,000 JOBS IN THE UK ARE AMONG 3,000 EXPECTED TO BE CUT ACROSS ITS EUROPEAN OPERATIONS"
2683,2019-11-27 17:52:51+00:00,"Tata Steel says up to 1,000 jobs in the UK are among 3,000 expected to be cut across its European operations."
2684,2019-11-27 17:37:13+00:00,Tata Steel has said it plans to cut 1000 jobs in the UK as it looks to shed a total of 3000 jobs across Europe http://www.deeside.com/tata-europe-set-to-cut-1000-jobs-in-uk/
2685,2019-11-27 17:21:20+00:00,"Short Memory Syndrome, kicking in? Remember 1973, when Ted Heath cut sterling by 144% 46 yrs ago, but that didn't make millions of UK people poorer did it Michael? Over Capacity-millions UK jobs lost,EU expanded,who made UK poorer UK MP's/Parliament joining EU? 2016-2022 £ 72 bn? "
2686,2019-11-27 16:40:33+00:00,"By offering housing and public sector jobs to immigrants - which is not illegal. We could cut income tax to lower than elsewhere in the UK - making ourselves more competitive. We could refund the NHS charge for non-EEA. Meaningless pledges. Immigration rose, didn't fall"
2687,2019-11-27 16:16:39+00:00,"UK. MP's made UK poorer 1973-2020,£685 Million to EU? Cut sterling by 144%,millions of UK job losses,""Over Capacity""EU expanded? JLR,£130 Million bribe-Slovakia? ROI/N Ireland Billions of pounds in debt,Stormont,UK bail out? "
2688,2019-11-27 15:30:22+00:00,"UK jobs fall by most in over four years as election nears @Reuters ""Britain’s #employers cut more #jobs from July - September than in any quarter for four years, according to data, which highlighted how the labour market is slowing as an #election nears https://buff.ly/2NCPEWM"
2689,2019-11-27 14:01:27+00:00,"People saying vote for labour are the same ones who complain that Blaenau Gwent is a shit hole & theres nothing around here. It’s the worse constituency in the uk and guess what it’s been run by labour for the last couple decades all they have done is cut funding, cut jobs ect"
2690,2019-11-27 13:53:16+00:00,"BBC News - Audi to cut 9,500 jobs to fund electric car push https://www.bbc.co.uk/news/business-50563254 electric is the future and uk market will shrink as eu gives uk bad deal..germany in ressession."
2691,2019-11-27 13:30:34+00:00,"the reality of Scotland being part of the UK meant budget cuts, “a power grab on the Scottish Parliament; children forced into poverty; and a disastrous Brexit deal, which will hit jobs, living standards and workers’ rights https://ara.tv/b8x2u via @AlArabiya_Eng"
2692,2019-11-27 08:44:29+00:00,Today's array of money news @bbc5live breakfast/#wakeuptomoney Uber rivals Ola expanding in UK $500m US investment in ManCity Passport/money printers De La Rue on the brink Retailers' #BlackFriday approach Katie Price's bankruptcy Big banks under the cosh Car/catering job cuts 
2693,2019-11-27 08:07:24+00:00,4/ There is a trade-off between increasing wages for the lowest paid & limiting job cuts or reductions in hours. Evidence in the UK largely finds no overall negative effects on employment. But there is no free lunch.
2694,2019-11-27 06:15:26+00:00,"Today’s 5 Things Podcast, includes: https://www.voxmarkets.co.uk/articles/5-things-you-need-to-know-today-on-wednesday-27th-november-2019-efd0325 - Audi to cut jobs - UK trade deal a priority for EU - Man City highest sports valuation - Ola launch in London - Pension shortfall not costed by Labour"
2695,2019-11-27 00:02:31+00:00,"Brass plating not an issue. UK job and biz totals never been higher. Meanwhile in the unicorn strewn glorious EU Audi is to cut up to 9,500 jobs at its German factories by 2025 "
2696,2019-11-26 23:35:58+00:00,"Tesco to cut 4,500 jobs at 153 UK outlets in latest redundancies "
2697,2019-11-26 23:25:04+00:00,"2,190 Scottsih military jobs lost since 2012 ""The Ministry of Defence has been urged to halt its planned closure programme of Scottish bases, after new figures showed that the UK government has cut 2,190 military and civilian jobs in Scotland since 2012"" "
2698,2019-11-26 22:22:20+00:00,We have already seen jobs lost in wales such as the ford engine factory. We also have seen a loss of investment. Tesla even stated Brexit as the reason they went to Germany and not the UK. Even the most conservative of estimates show brexit making an almost 4% cut in GDP.
2699,2019-11-26 21:37:26+00:00,"& the EUROPEAN EMPIRE will still need to sell their cars, cheese & wine to the uk because, we are one of their biggest customers. Or else these suppliers will lose out &amp; need to cut cost &amp; jobs #britishindependence"
2700,2019-11-26 17:36:24+00:00,McCain set to cut 230 jobs following review of UK business 
2701,2019-11-26 17:22:16+00:00,"Gordon Nardell -remove tuition fees and bring back maintenance grants (but not sure how to do this at the current moment). UK's economy has been too casualised, so need to cut back zero hours contracts and stop outsourcing jobs within Universities."
2702,2019-11-26 14:27:42+00:00,"After Heseltine's crap about the Brexit effect on the UK motor Industry, Audi announce 9500 job cuts, That's on top of the thousands announced earlier by VW and BMW. I make the total so far this year to be in excess of 20,000 in Germany. F all to do with Brexit, just worldwide."
2703,2019-11-26 12:51:25+00:00,"Catering business Compass will cut 3,000 roles as part of a programme to make £300m of savings over the next two years, with UK job cuts ""in the low hundreds"" "
2704,2019-11-26 12:37:55+00:00,Had to face one of my fears today....having my hair cut with someone new. Luckily she did a great job and I'm very pleased 
2705,2019-11-26 12:36:17+00:00,See again the goverment cant take blame 4 nhs and police wen they cut thosands of jobs on the front line theres more chiefs than indians as well the goverments fucks nurses docters police sumthing happens they blame sum1 else u boris and the shitty torries fucked the uk up xx
2706,2019-11-26 12:04:55+00:00,"@ITVJoel I heard a snippet on a (non-itv) news report earlier about Compass Foods cutting jobs. They cited possible food supply issues post brexit as one of the drivers behind any cuts in the UK. I can't find anything online, do you know if there's any more info available?"
2707,2019-11-26 11:53:34+00:00,"UNISON press release: UK Government cuts have seen more than 700 job losses in Pembrokeshire, says UNISON https://cymru-wales.unison.org.uk/news/2019/11/uk-government-cuts-seen-700-job-losses-pembrokeshire-says-unison/ @ITVWales @BBCWalesNews @PembsHerald"
2708,2019-11-26 11:40:41+00:00,Are you serious? “Get a different job”.. farming isn’t a job it’s a lifestyle! Imagine I disagreed with getting my hair cut so demanded all hairdressers get a new job? Also check all your boxes of fruit in your fridge? I doubt any of them were grown in the uk.
2709,2019-11-26 11:18:41+00:00,"All those people complaining about WMD and Blair, where is there outrage when successive governments sell arms to Saudi Arabia to kill Yemenis? Where is the outrage over UK citizens who have died from austerity cuts? Blair did a better job than last 3 PMs put together"
2710,2019-11-26 10:20:03+00:00,"Tata Steel to cut 3,000 jobs in 'severe' market - how many of those jobs will be cut in the UK? https://loom.ly/Q0RNnxI #liquidation #administration #jobs #UK"
2711,2019-11-26 09:20:14+00:00,"Precarious academic jobs are widespread in many EU countries. So in the UK where more than 40,000 lecturers and other staff are on strike this week in protest over pay cuts and deteriorating conditions. All solidarity to our UK colleagues. "
2712,2019-11-26 09:05:00+00:00,Another great example of using a @TRUMPF_Ltd fibre laser to cut stainless steel housings from 304 sheet metal http://www.vandf.co.uk/blog/stainless-steel-sheet-metal-housings-manufactured-in-the-uk/ Contact us for a quote on your next sheet metal job @MadeinGB2013 @MadeinBritainGB #ukmanufacturing #ukengineering #SMEUK @BritBuy @M_Network_UK 
2713,2019-11-26 01:07:15+00:00,"It's a straight cut and paste job from the US and UK right-wing. More to the point- why are there so many people begging and homeless after 2+ years of a ""Labour"" government? Answer: because it is not a real Labour government."
2714,2019-11-25 22:20:08+00:00,"""Hospital beds at record low in England as NHS struggles with demand"" 17,230 beds cut from the 144,455 in April-June 2010. That's not a small number! Despite their fine words now, NHS was gutted by the Tories. If they win, they're likely to finish the job. "
2715,2019-11-25 20:27:40+00:00,When full profs start striking it means the situation is bad! I turned down a job in the UK also because this pension thing sounded very bad. It cost 9 grand/y to go to uni AND profs get their pensions cut? Where is the money??? Kick their asses
2716,2019-11-25 19:26:01+00:00,"Absolutely. A Tory risking promoting the most hard left Marxist government this country has ever seen, with its tax rises, job losses, spending cuts, and fiscal irresponsibility, just to stay in his beloved EU. EU over party and UK. Marvellous, a grey man indeed."
2717,2019-11-25 18:33:18+00:00,"Military Cuts- ""Figures showed that the UK government has cut 2,190 military and civilian jobs in Scotland since 2012."" “Scotland’s military footprint has been systematically hollowed out by the UK Tory government – landing a devastating blow to communities across the country"" "
2718,2019-11-25 15:05:00+00:00,Another great example of using a @TRUMPF_Ltd fibre laser to cut stainless steel housings from 304 sheet metal http://www.vandf.co.uk/blog/stainless-steel-sheet-metal-housings-manufactured-in-the-uk/ Contact us for a quote on your next sheet metal job @MadeinGB2013 @MadeinBritainGB #ukmanufacturing #ukengineering #SMEUK @BritBuy @M_Network_UK 
2719,2019-11-25 14:57:17+00:00,"The “resistance” state has filed about 50 lawsuits against the federal government since Trump was elected. I want jobs back, infrastructure, see middle class tax cuts enacted and bilateral trade agreements reached with Mexico, Canada UK. Enough sham suits. Work together! "
2720,2019-11-25 14:48:14+00:00,There is more effecting peoples lives RN than Brexit. Homeless? A man dropped dead in a job centre after being declared fit for work. Schools funding cut by £4000 per pupil? Food banks used by working people. How on earth is Brexit the only thing you’re concerned about.
2721,2019-11-25 13:35:21+00:00,Yes this war criminal has played a big part in destroying the British way of life. Opened the flood gates and the UK was invaded from every country in Europe destroying the wage structure British workers wages were cut because EU workers did the job for half the price. 
2722,2019-11-25 12:32:56+00:00,"GET DONE WITH BREXIT- it's already wasted 70 billion, cost jobs, new factories, cost Britain influence in the world, cut the value of the pound by 17%, reduced EU staff in the NHS and reduced UK influence in the world. Great job, Boris! Get done with him and his lying!"
2723,2019-11-25 12:03:24+00:00,"I don't think any young people should be voting for a pro-Brexit party. We leave Europe, job prospects shrink. If you love music, think about how British bands will struggle to tour in Europe; and likewise, oversees acts (except the very biggest) will cut UK out of their plans."
2724,2019-11-25 11:36:49+00:00,"Sort out 1/Disaster Universal Credits - don't do their job. Even if really ill, don't care &amp; make life harder! 2/Cut Pension Tax (at least for under £50k pa) as the investment (salary) was already taxed. So pension tax is a double tax! So rich invest abroad not UK, so IRS loses?"
2725,2019-11-25 11:04:00+00:00,Another great example of using a @TRUMPF_Ltd fibre laser to cut stainless steel housings from 304 sheet metal http://www.vandf.co.uk/blog/stainless-steel-sheet-metal-housings-manufactured-in-the-uk/ Contact us for a quote on your next sheet metal job @MadeinGB2013 @MadeinBritainGB #ukmanufacturing #ukengineering #SMEUK @BritBuy @M_Network_UK 
2726,2019-11-25 10:13:09+00:00,"If conservatives don’t cut immigration dramatically, I’m out permanently. We have a BP candidate in my constituency, but he can’t win, as it will be fought on protecting nuclear energy &amp; trident, 10s if thousands of jobs at risk with Corbyn. They will vote conservative."
2727,2019-11-25 10:10:33+00:00,Great biases cut job there. Could literally be talking about anything. I have said that often about politicians.
2728,2019-11-25 09:00:22+00:00,"In the UK especially many councils are using self-serve to cut library workers jobs, how will this make it easier for them "
2729,2019-11-25 08:44:20+00:00,Another great example of using a @TRUMPF_Ltd fibre laser to cut stainless steel housings from 304 sheet metal http://www.vandf.co.uk/blog/stainless-steel-sheet-metal-housings-manufactured-in-the-uk/ Contact us for a quote on your next sheet metal job @MadeinGB2013 @MadeinBritainGB #ukmanufacturing #ukengineering #SMEUK @BritBuy @M_Network_UK 
2730,2019-11-25 05:51:14+00:00,"When it leaves office @Conservatives will hate to be reminded of being an Austerity &amp; Brexit obsessed UK Govt. Poverty; homelessness; zero hours ‘jobs’; foodbanks, public sector £ cuts; Universal Credit; Windrush; failing Grenfell residents, our NHS; Waspi Women; EU Nationals.... "
2731,2019-11-24 21:27:22+00:00,"Most not open more than 2 days a week (Due to Council Cuts caused by Austerity}, you have to do job search EVERY DAY"
2732,2019-11-24 16:34:40+00:00,"Hubby and I were talking about how it might be better, rather then having huge hospitals to create many Cottage hospitals in our towns. Would cut down on travel, keep patients local for visiting (imp if you have a child or older person esp), create multiple local jobs"
2733,2019-11-24 14:47:49+00:00,"Part of MP's/Parliament,Heath,Callaghan era,took us into EU,1973-2020, 3 Day wk,Petrol shortage? Cut sterling by 144%,millions of UK job losses,""Over Capacity""EU expanded, by UK,MP's? Towns,Cities decimated,Thatcher 1984? Who imposed this on their people, UK,MP's/Parliament? "
2734,2019-11-24 10:46:54+00:00,"Boring food, boring TV, travel out of UK almost unheard of, travel out of local area rare, strikes, power cuts, only a job at the pit if your dad (and his) worked there. Shite."
2735,2019-11-24 09:13:02+00:00,"Meanwhile, in France which is attempting to rival the UK as a financial centre... French investment bank Natixis plans to cut 100 jobs in France and move them to Portugal to stay competitive, the CGT union said, reports Reuters. The bank has already moved 750 IT jobs to Porto."
2736,2019-11-24 00:01:02+00:00,Johnson’s Brexit Deal - Biggest Electoral Suicide Note In History NHS sell-off to US Breakup the UK Destroy UK industry Thousands jobs lost Wage cuts Loss Worker’s rights Environ regs scrapped Loss EU citizenship &amp; rights Dec 2020 no deal Brexit Wake up Britain. Wake up now!
2737,2019-11-23 23:54:40+00:00,Johnson’s Brexit Deal Biggest Electoral Suicide Note In History NHS sell-off to US Breakup the Union Destroy UK industry Thousands jobs lost Wage cuts Loss Worker’s rights Environ regs scrapped Loss EU citizenship/rights Dec 2020 no deal Brexit Wake up Britain. Wake up now!
2738,2019-11-23 22:43:55+00:00,"July 2018 @Conservatives PCC for #Bassetlaw took a job in Transylvania, stating he looks forward to settling down for the long term. Few months later, he left. If Bassetlaw want someone who won't cut &amp; run, it has to be @debbie_soloman. Smith is a careerist. Vote @brexitparty_uk "
2739,2019-11-23 19:25:04+00:00,"Pay freezes, job cuts all leads to the same thing. Higher earners will leave the UK. Drive and ambition will sink if a person has to do more work to achieve the same money, oh but hang on, 32hr work week sooooo that's out of the window."
2740,2019-11-23 16:59:41+00:00,"And Nigel my good man do us all a favour and stop playing at politics, you & your #NoManifestoParty The UK is facing serious issues. You are not cut out for this. Please do us all a favour. Emigrate &amp; leave the tough jobs to real MPs "
2741,2019-11-23 15:01:16+00:00,"I thought you might make that argument, so yes, I did take a second job. We cut back. I helped put my wife through her degree when the OU funding was cut, and now I’m not quite in the 40% tax band, but nearly."
2742,2019-11-23 11:38:58+00:00,"What about the banks already moving jobs because of the THREAT of Brexit? Part of a cunning plan? The top 1% didn't all move to the UK when their taxes were cut, they won't leave after moderate rises. On your theory the UK would have been empty in the 60's with top rate of 90%!"
2743,2019-11-23 00:29:45+00:00,Well done nicola hen.. you did a top job of blaming everyone bar yourself.. what about the cuts you made causing drug deaths to be the worst in the UK .. 1 Priority independence...do your job your paid to and change the broken record
2744,2019-11-22 23:26:08+00:00,"Yeah they did a great job under austerity thousands using food banks police cut by 20,000 top 1% getting richer and richer and richer. Zero hours contracts, NHS run into the ground. Not sure where you’ve been living in the past for years can’t be the UK"
2745,2019-11-22 21:06:49+00:00,Lydia Reid @Asda @Sainsbury @Tesco @Marks @Morrisons cut out all Scottish products In Scotland we are frack free GM free We have great products they are killing our jobs + our brands in preparation for #USA #UK trade deal Do not give in #BUYSCOTTISH @Aldi Scotland SELL SCOTTISH
2746,2019-11-22 20:59:46+00:00,"Boris johnson ""cut crime in London"" when mayor? Wasnt that reduction lower than uk average (which he wasnt mayor for) at that time ? #BorisJohnsonLies @bbcquestiontime not up to the job it seems? #bbcqt #GE2019 #GeneralElection2019"
2747,2019-11-22 19:30:47+00:00,#bbcqt i am old enough to remember the strikes power cuts ect of nationalized uk job losses and unions that were stronger than the government labour should never be in government we would be better of with tha cast of the muppets
2748,2019-11-22 15:14:11+00:00,"students in the UK: support your lecturers who are going on strike! they face terrible job insecurity, not being paid for all the hours they work, poor working conditions, and massive cuts to their pensions. vote in solidarity with them at your SU if you can #UCUstrike"
2749,2019-11-22 12:21:01+00:00,And it's also been proven over many years that trickle down economics does not work. The idea of lowering taxes for businesses to help them invest more in jobs and pay people more just doesn't work. Cut out tax evasion and that's billions more coming in to the country
2750,2019-11-22 11:11:27+00:00,"There are to many people who can work that choose not to. This number needs to be cut. If there are jobs they should be filled by UK citizens first. The wage should be higher than benefits. Taxes need to be fair. If you are able but willing to take a job, no benefits."
2751,2019-11-22 10:06:43+00:00,The Top 5% have had 9 years of Tax Cuts on a yearly basis and have failed many communities and failed to create jobs in areas that need it the most. They’ve had there chance. Trickledown economics DOESN’T work. #Tories #Brexit #british #uk #VoteTactically #ToriesOut #thetop5
2752,2019-11-22 07:59:45+00:00,It's because of labour we had austerity which in turn created a lot of mental problems for people money isn't free and yeah tax big corporations see how long they keep their business in the UK and WHEN they move guess what gets cut JOBS
2753,2019-11-22 07:24:10+00:00,"Ellie is a TRA hack. It looks like it is a cut and paste job. The first half from the 2017 manifesto, the second half from a LGBT Lab statement."
2754,2019-11-22 06:48:07+00:00,It's time to cut the royal baggage of the UK. Trim those who are taking the handouts. I'm a pensioner and they TAX my pension to pay for these shenanigans of the royals. Time to reconsider and ask them to get jobs
2755,2019-11-22 02:25:21+00:00,Your party has decimated the armed services with cuts. The US have grave doubts that the UK armed forces would be up to the job in a major conflict. 
2756,2019-11-22 01:24:52+00:00,"It's not happened yet. I've yet to see a major employer coming to the UK because of Brexit, plenty have left or cut back on jobs and development though."
2757,2019-11-21 23:57:55+00:00,"Labour’s proposed tax increases WILL, according to a client either, result in a cut to his workforce by 14%, or 8 people, or move to Eire. His industry is the innovation, invention &amp; development of products &amp; software. A great loss to the UK, in both jobs &amp; taxes #brexitcast"
2758,2019-11-21 21:46:23+00:00,Think about all the people who would lose their jobs just before Christmas if labour wins..when their bosses will cut the staff to pay for the £10 per hour wage and the price of fast food will increase ...just say no to corrupted Corbyn.
2759,2019-11-21 20:53:49+00:00,"The UK has a low unemployment rate so the claim that people are lazy is statistically untrue. There are a plethora of reasons why people claim benefits. My sister is a primary school teacher, a mother and has been forced to pick up a second job thanks to Tory cuts. Is she lazy?"
2760,2019-11-21 19:02:42+00:00,"For 47 yrs MP/Parliament have failed UK electorate,they have made UK poorer? 144% cut in sterling,Over Capacity,millions of UK jobs,EU expanded,JLR-Slovakia, £130 M bribe? £678bn, UK to EU? Brexit Scam,""Leave date 31/12/2020+2 yr ext,All previous Leave dates,Lies,Article 50? "
2761,2019-11-21 18:24:42+00:00,No we will be bust or in recession by then and massive jobs cut as more dealy dither and Billions to the EU the state controls you and money left the UK and investment gone . Tax tax tax the working man in his pocket then negate rises due to high gov borrowing . Wealth tax home
2762,2019-11-21 16:37:45+00:00,"It's because RF don't have a real job. All they do is glamorous dress up to cut ribbons at some charity building &amp; they become patron. Now that Meghan DOS has shown them up as very useless, they are keeping up with the Sussexes by stalking and copy H&amp;M every move. That's UK RF"
2763,2019-11-21 13:36:28+00:00,"The actual implications of their policies would be job cuts, sharply reduced investment, reduced tax takes, companies investing anywhere other than the UK, capital flight, a massive rise in tax avoidance schemes and, ironically, cuts in public spending as the country is bankrupt"
2764,2019-11-21 12:42:58+00:00,Doesn't need reviewing its clear cut case with evidence that @cpsuk needs to hurry up and inform family they will prosecute her. She just needs to be brought to UK and justice be done and this hapless Tory government need to do a decent job in at least something @Conservatives
2765,2019-11-21 11:25:39+00:00,Were there cuts because there was a budget deficit? Did you have a job at the time? Was the salary less than £21k?
2766,2019-11-21 09:55:30+00:00,"Aline do you really believe the job will ‘get done’ quickly? Have you not been listening? We will be committed to YEARS of haggling, trying to cut trade deals from a significantly weakened position, our economy sliding as businesses fold/leave, the UK splitting......"
2767,2019-11-21 07:05:00+00:00,"FIVE: Disposable income - The pay squeeze, combined with deep cuts to social security, has cut growth in household disposable income in half, costing the average household £1,000 a year. #poverty #children #families #finance #UK #Britain #economy #jobs #work 6/"
2768,2019-11-20 23:50:54+00:00,"@patel4witham It IS Tory gov's fault that we have child/poverty! Blackpool has worst in UK! Labour council suffered less budget annually = cuts, closures, job lossrs,, frozen pay, kids going to school starving B4 free breakfast introduced by Labour, foodbanks etc! You're a LIAR!"
2769,2019-11-20 21:46:36+00:00,"Where he stands isn't important, that's the point. Corbyn wants to lead a govt to negotiate a credible leave deal that won't cost us jobs or cut N. Ireland from UK and put that in a referendum to the people. His preference doesn't matter, it's about what actually works for the UK"
2770,2019-11-20 21:09:36+00:00,Under Labour our NHS was sold down the river to Privateers in the @UKLabour NHS Pfi Contract which cost the NHS £1.5bn every year for life #GE2019 Labour also cut back training UK Nurses &amp; opted to hire cheaper workforce from abroad. British Jobs 4 British Workers 1st #Brexit
2771,2019-11-20 17:45:58+00:00,"#Europe: Close: ECB's warning on rising risks to Financial stability, in particular, shadow banks, ensured that markets ended day in red. More top auto-makers sound job/cost-cuts. IT shares were mixed, though top UK player reiterated guidance. #CAC -0.25% #FTSE -0.84% #DAX -0.48%"
2772,2019-11-20 13:07:04+00:00,"Ship building will vanish, Royal Navy ships have to be built in the UK so that'll move south, 12,000 jobs lost when they kick the subs out of Faslane, That's before we get onto the cuts/tax raises that'll happen to get their deficit down"
2773,2019-11-20 12:15:04+00:00,"UK jobs fall by most in over four years as election nears @Reuters ""Britain’s employers cut more #jobs from July - September than in any quarter for four years, according to data, which highlighted how the labour market is slowing as an #election nears https://buff.ly/2NCPEWM"
2774,2019-11-20 09:52:13+00:00,"Sorry. It did come across that way, but at least partially because so many people do openly state that it's ""them coming here and stealing our jobs"", when in reality, it's UK employers that are taking them on to cut costs, because UK customers expect cheaper and cheaper."
2775,2019-11-20 07:30:01+00:00,"Unions seeking talks with #TataSteel after Port Talbot reveals plans of 3,000 job cut #Layoff https://bit.ly/2pE79wY"
2776,2019-11-20 05:21:09+00:00,"Agreed. I know people on jobseekers and with all the jobs they have to apply for and courses they are sent on, smartphone, PC, broadband are essential. They could maybe cut something like Netflix. Although benefits give extra help to anyone genuinely making a go of a review vlog."
2777,2019-11-19 20:59:37+00:00,"The #LeadersDebate demonstrated the clear choice facing the UK. More austerity, cuts and privatisation or a #Labour Government that will end austerity, invest in public services, boost the economy and create sustainable green jobs #VoteLabour2019 #VoteEducation #LeadersDebate"
2778,2019-11-19 20:47:55+00:00,"Also Conservatives are just constantly lies about ""priorities"" they cut disabilities money jobs losses NHS poverty he doesn't believe in supporting the UK at all he is just filthiest slime ball they don't listen to reality of life even when the flooding didn't help or assist them"
2779,2019-11-19 20:33:56+00:00,LIES DAMN LIES Baffoon @BorisJohnson @SandwellTories @Conservatives hasn't given UK 10 years of austerity cuts discovered money tree forest to save his job West Bromwich East sending @georgegalloway to @UKParliament @jeremycorbyn to @10DowningStreet
2780,2019-11-19 19:22:46+00:00,4 years in Uk: no electricity cut 2 months in Cameroon: 5 electricity cuts. Good job Eneo. Welcome back home Franck 
2781,2019-11-19 17:17:45+00:00,".@SPGlobalPlatts EMEA #commoditynews, Nov 19: #Shale shake-up: The IEA’s new #oil forecast http://plts.co/2JVn50xf7UK Tata #Steel to cut 3,000 jobs in Europe http://plts.co/vaOc50xf7UL UK's Energean proposes #gas pipeline to #Cyprus from #Israel http://plts.co/e33G50xf7UN"
2782,2019-11-19 17:17:38+00:00,"How do you do that with services? A: you set up a subsidiary inside the EU Means jobs currently in the UK servicing EU customers move With goods, you make different products, lose economies of scale So you have to cut other costs (wages) to remain competitive"
2783,2019-11-19 17:00:11+00:00,"UK jobs fall by most in over four years as election nears @Reuters ""Britain’s employers cut more #jobs from July to September than in any quarter for four years, according to data, which highlighted how the labour market is slowing as an #election nears https://buff.ly/2NCPEWM"
2784,2019-11-19 16:23:04+00:00,The Council is doing a phenomenal job to ensure the borough sees minimal impact of government cuts. Compared to other local authorities we are in a fantastic position and that is testament the work that Councillors and Staff are doing on a daily basis.
2785,2019-11-19 15:51:57+00:00,Public services are getting cut and tax breaks are going to the richest. Kids have Ricketts in the UK in 2019. If you don't think those hoarding the money are the enemy they have done a job on you
2786,2019-11-19 15:25:48+00:00,"UK Tata Steel to cut 3,000 jobs in 'severe' market https://aiwa.press/2019/11/19/uk-tata-steel-to-cut-3000-jobs-in-severe-market/ via @crimsontazvinzw"
2787,2019-11-19 15:25:18+00:00,"UK Tata Steel to cut 3,000 jobs in ‘severe’ market https://aiwa.press/2019/11/19/uk-tata-steel-to-cut-3000-jobs-in-severe-market/"
2788,2019-11-19 10:45:11+00:00,"Rates are not taxes, local councils will have to cut services for this, we need jobs frist, once you throw out all the EU citizens, who'll be building and the EU funds over 60% of research done in the UK, as well as funding Universities and further education."
2789,2019-11-19 09:52:19+00:00,"'Tata Steel to cut 3,000 jobs across Europe, including UK, but stress no plants will close, will be office-based roles that are threatened' #Jobs #TataSteel #HRM"
2790,2019-11-19 09:26:09+00:00,"Cant see them financing corbyns wet dream either or the thousands of other LTD companys in the uk who arent making amazon money who will cut jobs when their tax bill goes up, or do you think business will simply roll over?"
2791,2019-11-19 09:25:31+00:00,"UK based @TataSteelLtd plans to cut as many as 3,000 jobs across its European business in another bid to come to terms with a ""severe"" international steel market #steel #market #jobcuts #business https://www.bbc.co.uk/news/business-50467071"
2792,2019-11-19 09:11:09+00:00,"Tata Steel announces plans to cut 3,000 jobs. The move comes 10 weeks after the steel giant announced plans to close two UK operations with the loss of 400 jobs. "
2793,2019-11-19 09:06:19+00:00,Brexit cuts taxes anyway. Because the businesses will move away from the Uk. And there will be less jobs- so less people to pay tax. #ToriesOut
2794,2019-11-19 08:42:41+00:00,"Tata Steel has announced that it plans to cut up to 3,000 jobs across it's European business, including the UK, to keep competitive in the international market. Around two thirds of these will be office jobs. No plants will close. #TataSteel https://www.bbc.co.uk/news/business-50467071"
2795,2019-11-19 08:36:58+00:00,"A vote for you is a vote for the tories, so please explain to the people of Barnsley why we’ve been affected by the tories cuts more than anywhere else in the country. Then explain how No Deal helps in reversing those cuts and bringing jobs and funding back to Barnsley."
2796,2019-11-19 01:38:18+00:00,"Johnson doesnt do serious or trustworthy. He does self interest even if destroys country, industries &jobs.. &amp;he says ""fuck business"". Tories cut education funding, deskill professions, put off any sort of immigrant even ones needed desperately eg NHS, &amp;will destroy UK via Brexit"
2797,2019-11-18 22:40:55+00:00,"Tata Steel to cut 3,000 jobs in 'severe' market Tata Steel says 3,000 jobs will go in its European business, which includes the UK and Netherlands. https://probdm.com/site/MTQ5NQ"
2798,2019-11-18 20:48:11+00:00,Anxious times for Tata staff in UK &amp; South Wales in particular as the company announce cuts of 3000 staff in Europe. They aren’t giving specific details on who will lose their job but it is likely that white collar (admin) will bear the brunt @itvnews
2799,2019-11-18 18:28:47+00:00,"Fresh fears raised for the UK steel sector - Tata Steel Europe is cutting one in seven jobs (3,000 of around 21,000). It has 8,500 employees in the UK - it's not been decided where the jobs will be cut yet but around two-thirds will be middle management roles. "
2800,2019-11-18 17:00:26+00:00,"To be fair its a reasonable claim. @Conservatives have been driving entire industries out of UK with #Brexit, losing 2M+ jobs in process. @UKLabour really don't understand business needs anymore, seeking to hoodwink people with min wage promise while supporting #Brexit job cuts "
2801,2019-11-18 14:02:03+00:00,"Tax hikes to business under Labour would harm investment, cut jobs and likely drive businesses out of the UK. The economy is better with the @Conservatives #CBI2019"
2802,2019-11-18 13:01:21+00:00,That's the Scottish #NHS that is doing far better than any other NHS in the UK. The SNP is having to mitigate tory WM cuts over and above doing a better job of the NHS.
2803,2019-11-18 09:27:28+00:00,Ps NHS is run by Labour in Wales and SNP in Scotland. as I understand it they are doing a worse job. Also NHS has continued to see increased funding in UK when all other public spending cut.
2804,2019-11-17 21:42:06+00:00,"Let's not forget the last time Labour went full on Socialist, this happened to the UK. Hard to believe this is Central London.Rubbish uncollected the dead went unburied,no fuel,food,or jobs,just mass strikes unemployment and power cuts. #neverlabour"
